Song Group,Video ID,Video Name
Tea For Two for Tubas,Mq-4IkFRUy8,1998 Vermilion Sailor Alumni Band - Dennis Pintur Tribute - Tea For Two For Tubas
Tear The Roof Off This Sucker,ZzKxhQOmCmM,2013-2014  Vermilion Sailor Marching Band - Tear The Roof Off This Sucker - Spencerville 10-25-2013
Tequila,nOnA8F6HQds,1988-1989 Vermilion Sailor Marching Band - Tequila - Vermilion
Tequila,C3vHo76BbxI,1988-1989 Vermilion Sailor Marching Band - Tequila - Elyria
That's Entertainment,b7Iebe71o_E,1994 Vermilion Sailor Alumni Band - There's No Business Like Showbusiness - That's Entertainment
Theme From Halloween,0hoK3y0J5UI,2022-2023 Vermilion Sailor Marching Band - Theme From Halloween - 10-21-2022
Theme from the A-Team,JjAOZrGeKZQ,2014-2015 Vermilion Sailor Marching Band - Theme From The A-Team - 8th Grade Night Show
Theme from the A-Team,1546gGzS3Z4,2014-2015 Vermilion Sailor Marching Band - Theme from the A-Team - V Spencerville 10-24-14
Theme From Wild Wild West,XbuLl1Fu8QI,1993-1994 Vermilion Sailor Marching Band - Theme From Wild Wild West -  V Amherst
These Boots Are Made For Walking,LvQ6TAx0dzU,2006-2007 Vermilion Sailor Marching Band - Sailor Band Festival- These Boots Are Made For Walking
Think,v39Er8P0JyM,2014-2015 Vermilion Sailor Marching Band - Think - Firelands Festival 10-11-14
Think,cRlKteGQTY4,2014-2015 Vermilion Sailor Marching Band - Think - Hudson Band Festival 10-4-14
Think,o_pMRi9gX7s,2014-2015 Vermilion Sailor Marching Band - Think - Vermilion Sailor Marching Band Festival
Think,TdUjKj3L2XA,2014-2015 Vermilion Sailor Marching Band - Think - V Firelands 9-12-14
Think,jiCwoyiJKxY,2014-2015 Vermilion Sailor Marching Band - Think - V Ontario 10-3-14
Think,7do5h0YuW7k,2014-2015 Vermilion Sailor Marching Band - Think - V Start 9-26-14
Think,SjZpmQRgi8I,2014-2015 Vermilion Sailor Marching Band - Think
Think,lfU-Ok1Pxsw,2014-2015 Vermilion Sailor Marching Band - Think - Festival Show
This Can Be The Start of Something Big,X4L8Gsct3Qc,1998 Vermilion Sailor Alumni Band - This Can Be The Start of Something Big - Vermilion Band Festival
This Is Me,6wXs88XeS9E,2018-2019 Vermilion Sailor Marching  Band  - This is Me
This Is Me,YjllyW5B8N0,2018-2019 Vermilion Sailor Marching  Band  -  9-7-2018 - This is Me
Thriller,K7D_IkQ-Axc,2009-2010 Vermilion Sailor Marching Band - Thriller
Thriller,3Sc2T-p7PuI,2022-2023 Vermilion Sailor Marching Band - Thriller - 10-21-2022
Thriller,YqTS2oN6yb8,2022-2023 Vermilion Sailor Marching Band - Thriller - 10-14-2022
Time Warp,3Z2TGb5fg8w,1996-1997 Vermilion Sailor Marching Band - Time Warp
Time Warp,qNq1BsPY4Ks,1999-2000 Vermilion Sailor Marching Band  - Vermilion Band Festival - Time Warp
Time Warp,R5GM_i0dUBs,1999-2000 Vermilion Sailor Marching Band  - Time Warp
Time Warp,KORJc-XrJIc,2000-2001 Vermilion Sailor Marching Band - Time Warp - Marching Band In Review Concert
Tomorrow,5NKyajMguFk,1985-1986 Vermilion Sailor Marching Band - Tomorrow - Full Show 1
Tomorrow,Ps_TOfVN1EE,1990-1991 Vermilion Sailor Marching Band - Tomorrow - Second Festival Show
Tomorrow,h0zrK7YwKgY,1990-1991 Vermilion Sailor Marching Band - Tomorrow
Tomorrow,kU2-6H8c5EI,1990-1991 Vermilion Sailor Marching Band - Tomorrow - Festival Show
Tomorrow,gwRorHl7OKI,1993-1994 Vermilion Sailor Marching Band - Tomorrow -  V Sandusky
Tomorrow,YEFV9bhp4-Q,1999-2000 Vermilion Sailor Marching Band  - Tomorrow
Tonight,md8SCCWJFug,1988 Vermilion Sailor Alumni Band - Tonight
Tonight,4aCE5cCyc9I,1993 Vermilion Sailor Alumni Band - Tonight
Triumph,6dcnqipOOkQ,1993-1994 Vermilion Sailor Marching Band - Triumph - V Lorain
Triumph,agTk2Mo-4CA,1996-1997 Vermilion Sailor Marching Band - Triumph - Band Review Concert
Triumph,VVW6tQOO5QQ,1996-1997 Vermilion Sailor Marching Band - Triumph
Trombone Rag,efVfHNxB2N0,1986-1987 Vermilion Sailor Marching Band - Trombone Rag - Elyria Band Festival
Trombone Rag,Q_NcnZQ1hf8,1986-1987 Vermilion Sailor Marching Band - Trombone Rag - Vermilion Marching Band Festival
Trombone Rag,ttjji1q-5Fg,1989-1990 Vermilion Sailor Marching Band - Trombone Rag - Vermilion Band Festival
Trombone Rag,-fx3wxvvL8Y,1991-1992 Vermilion Sailor Marching Band - Trombone Rag
Trombone Rag,sp4pLOEdG4A,1991-1992 Vermilion Sailor Marching Band - Trombone Rag - Vermilion Sailor Band Festival
Trombone Rag,CiPOe167y1s,1991-1992 Vermilion Sailor Marching Band - Trombone Rag - Judge Commentary - Lakeview
Trombone Rag,4QYxP-cUrHA,1991-1992 Vermilion Sailor Marching Band - Trombone Rag - First Home Game
Trombone Rag,6hHaHoGa67Y,1991-1992 Vermilion Sailor Marching Band - Trombone Rag - At Lakewood
Trumpet Cheer,IgRSuXsWjf0,1997-1998 Vermilion Sailor Marching Band - Trumpet Cheer
Trumpet Cheer,30kNBZEdnbo,1999-2000 Vermilion Sailor Marching Band  - Trumpet Cheer
Trumpet Cheer,Ae4qRbqtvdA,2000-2001 Vermilion Sailor Marching Band - Trumpet Cheer
Trumpet Cheer,SZmPS5wQYj4,2002-2003 Vermilion Sailor Marching Band - Trumpet Cheer
Trumpet Cheer,rOe45PLvxBE,2003-2004 Vermilion Sailor Marching Band - Trumpet Cheer
Trumpet Cheer,xb20EixX-aI,2009-2010 Vermilion Sailor Marching Band - Trumpet Cheer
Try Everything,HiCoqXkRI4c,2017-2018 Vermilion Sailor Marching Band - Try Everything - 09-23-17 - Vermilion Band Festival
Try Everything,vTfEZouquik,2017-2018 Vermilion Sailor Marching Band - Try Everything - 09-07-17 - Orrville Festival
Try Everything,CnwVYvYZUCU,2017-2018 Vermilion Sailor Marching Band - Try Everything - 09-16-17 - Elyria Festival
Try Everything,qMtwsl9I_g4,2017-2018 Vermilion Sailor Marching Band - Try Everything - 09-01-17 - Brookside
Try Everything,h_0cr32ynhw,2017-2018 Vermilion Sailor Marching Band - Try Everything   09-16-17   Elyria Festival   Second Vide
Tuba Tiger Rag,aw-rakkI3wU,1996 Vermilion Sailor Alumni Band - Tuba Tiger Rag - Vermilion Band Festival
Turn The Beat Around,tl1fptcpKOQ,1995-1996 Vermilion Sailor Marching Band - Turn The Beat Around - Vermilion Band Festival
Turn The Beat Around,UYffsCpME60,2002-2003 Vermilion Sailor Marching Band - Turn The Beat Around - Sailor Marching Band Festival
Turn The Beat Around,h2Yw6ZJDMJE,2002-2003 Vermilion Sailor Marching Band  - Turn The Beat Around - Midpark Festival
Turn The Beat Around,EOgDA2iGw98,2002-2003 Vermilion Sailor Marching Band - Turn The Beat Around - Anthony Wayne
Turn Turn Turn,Iq006fpNABw,2005-2006 Vermilion Sailor Marching Band - Turn Turn Turn
Twelfth Street Rag,RR4p5PUFjF4,1985-1986 Vermilion Sailor Marching Band - Twelfth Street Rag - VHS Band Festival
Twelfth Street Rag,vp_ZjVBnz4U,1985-1986 Vermilion Sailor Marching Band - Twelfth Street Rag - Amherst High School
Twelfth Street Rag,a-0mgs0uUrk,1985-1986 Vermilion Sailor Marching Band - Twelfth Street Rag
Twelfth Street Rag,fmQ0Y3CJHA4,1988-1989 Vermilion Sailor Marching Band - Twelfth Street Rag - Sandusky Band Festival
Twelfth Street Rag,IQXygi_KLZI,1988-1989 Vermilion Sailor Marching Band - Twelfth Street Rag
Twelfth Street Rag,b_NEdmkgEdM,1990-1991 Vermilion Sailor Marching Band - Twelfth Street Rag
Twelfth Street Rag,5NiZeLNHwug,1990-1991 Vermilion Sailor Marching Band - Twelfth Street Rag - Festival Show
Twelfth Street Rag,F0cbOgP4VOk,1990-1991 Vermilion Sailor Marching Band - Twelfth Street Rag - Second Festival Show
Twelfth Street Rag,fOj9VihtosQ,1993-1994 Vermilion Sailor Marching Band - Twelfth Street Rag - Full Show 1
Twelfth Street Rag,jiVxzqmKOxk,1993-1994 Vermilion Sailor Marching Band - Twelfth Street Rag - Vermilion Band Festival
Twelfth Street Rag,B4sbgddOh08,1993-1994 Vermilion Sailor Marching Band - 12th Street Rag - Bay Festival
Twelfth Street Rag,cMHJtUlNzv0,1993-1994 Vermilion Sailor Marching Band - 12th Street Rag - From Sidelines
Twelfth Street Rag,BtWCn4489CI,1993-1994 Vermilion Sailor Marching Band - 12th Street Rag - Rittman Band Festival
Twelfth Street Rag,Uy-5B9ZbI4c,1996 Vermilion Sailor Alumni Band - Twelfth Street Rag - Vermilion Band Festival
Twelfth Street Rag,XRAsuXspOUA,2000 Vermilion Sailor Alumni  Band - Twelth Street Rag
Twelfth Street Rag,3XCITTNy02A,2003 Vermilion Sailor Alumni Band  - Second Source - Twelfth Street Rag
Twelfth Street Rag,vV07r0gGNiw,2003 Vermilion Sailor Alumni Band -  Second Source - Twelfth Street Rag
Twelfth Street Rag,bhImnkNQ_FI,2005 Vermilion Sailor Alumni Band - Twelfth Street Rag - Vermilion Band Festival
Twelfth Street Rag,Qe1afwRgqbQ,2018 Vermilion Sailor Alumni Band  - 12th Street Rag Practice
Twelfth Street Rag,f8kCywYKAgk,2018 Vermilion Sailor Alumni Band  - 12th Street Rag
Under The Sea,9tm0K7WYLzQ,1996-1997 Vermilion Sailor Marching Band - Under The Sea - Vermilion Marching Band Festival
Under The Sea,DIn0vm9gz1o,1996-1997 Vermilion Sailor Marching Band - Under The Sea
Under The Sea,G4QnBrm0Lq0,2017-2018 Vermilion Sailor Marching Band - Under The Sea - 10-6-17 - V Port Clinton
Vehicle,s0L7QdpDfR0,1998-1999 Vermilion Sailor Marching Band  - Vehicle - Senior Show
Venus,9Ns9ULUQxFg,1999-2000 Vermilion Sailor Marching Band  - Venus
Venus,UzjcvxklsKg,1999-2000 Vermilion Sailor Marching Band - Band In Review Concert - Venus
Venus,mitPoNNAfHY,1999-2000 Vermilion Sailor Marching Band - Venus
Waits,wSq8itp_EKw,1990-1991 Vermilion Sailor Marching Band - Waits - V Firelands
Wake Me Up,92MeBKwPBx4,2015-2016 Vermilion Sailor Marching Band  - Wake Me Up - V Valleyforge 9-25-15 Second Video
Wake Me Up,SnMFp3Vt0Mw,2015-2016 Vermilion Sailor Marching Band - Wake Me Up - Elyria Band Festival
Wake Me Up,DIaShYA8yz8,2015-2016 Vermilion Sailor Marching Band - Wake Me Up - V Valleyforge 9-25-15
Wake Me Up,nQRH_BNASkM,2016-2017 Vermilion Sailor Marching Band - Wake Me Up  - Firelands Parade of Bands
Walk Like an Egyptian,7l8vU2tVTVQ,1987-1988 Vermilion Sailor Marching Band - Walk Like An Egyptian - Vermilion
Walk This Way,IcZLdzBgttI,2013-2014  Vermilion Sailor Marching Band - Walk This Way - Vermilion Sailor Marching Band Festival
Walk This Way,lcZmArp7EO4,2013-2014 Vermilion Sailor Marching Band  -  Walk This Way - Band Review
Watermelon Man,WDQJIqXEgcE,1997-1998 Vermilion Sailor Marching Band - Watermelon Man - Full Show 2
We Are With You,nvF5w7ZV3LA,1991-1992 Vermilion Sailor Marching Band - We Are With You - Eighth Grade Night
We Got The Funk,6JZP3Y6LrAo,2013-2014 Vermilion Sailor Marching Band  -  We Got The Funk - Band Review
We're An American Band,xJ_Nu_-mj6Q,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 3 - We're An American Band
We're An American Band,aVhtGXFJZdw,2002-2003 Vermilion Sailor Marching Band - We're An American Band - Sailor Band Festival
We're An American Band,Xoo-nuVkqAc,2002-2003 Vermilion Sailor Marching Band - We're An American Band - Anthony Wayne - 9-28-02
We're An American Band,6tC43OCBPis,2002-2003 Vermilion Sailor Marching Band - We're An American Band
We're An American Band,tUhHS_UyR8k,2008 Vermilion Sailor Alumni Band - We're An American Band
Werewolves of London,vzAkQQXhcAA,2022-2023 Vermilion Sailor Marching Band - Werewolves of London - 9-23-2022
What I Like About You,8NV8vaBDo8Q,1995-1996 Vermilion Sailor Marching Band - What I Like About You
What I Like About You,KdcWBoM9sg0,2002-2003 Vermilion Sailor Marching Band - That's What I Like About You - Senior Show
What I Like About You,O8v588We9-c,2011 Vermilion Sailor Alumni Band - What I Like About You
When A Man Loves a Woman,0kUzUqiTJ1o,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 2 - When A Man Loves A Woman
When A Man Loves a Woman,7__Q_YU_LoE,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 1 - When A Man Loves A Woman
When A Man Loves a Woman,xL2tG_wlO5g,2003-2004 Vermilion Sailor Marching Band - When A Man Loves A Woman
When I'm 64,9rq4ym67hOU,1997-1998 Vermilion Sailor Marching Band - When I'm 64 - BW Festival
When I'm 64,0cWuQirsI7Q,1997-1998 Vermilion Sailor Marching Band - When I'm 64 - Vermilion Sailor Band Festival
When I'm 64,01e3S9bM4V0,1997-1998 Vermilion Sailor Marching Band - When I'm 64
When I'm 64,EpFSgaiXH3U,2004-2005 Vermilion Sailor Marching Band - When I'm 64 - Sailor Marching Band Festival
When I'm 64,fi2955ZNoow,2014 Vermilion Sailor Alumni Band - When I'm 64
A Whole New World,px_G6Sdd7B8,1998-1999 Vermilion Sailor Marching Band - A Whole New World - Session Tape
Wooly Bully,xYQvnTELEgM,2000-2001 Vermilion Sailor Marching Band - Wooly Bully - Vermilion Sailor Band Festival
Wooly Bully,Ffy_8vw54fg,2000-2001 Vermilion Sailor Marching Band - Wooly Bully
You Are The Sunshine of My Life,K2YW0DuQiOU,2000-2001 Vermilion Sailor Marching Band - You Are The Sunshine of My Life
You Are The Sunshine of My Life,nbpA-E9E39w,2000-2001 Vermilion Sailor Marching Band - The Sunshine of My Life
You Are The Sunshine of My Life,yT6TFCEu92k,2014-2015 Vermilion Sailor Marching Band - Sunshine of Your Life
You Are The Sunshine of My Life,4blHfx_-pyQ,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine Of My Life - Firelands Festival
You Are The Sunshine of My Life,xPAV8bFegqY,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine of My Life - Hudson Band Festival
You Are The Sunshine of My Life,GePfIl8cuKU,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine of My Life - Sailor Band Festival
You Are The Sunshine of My Life,xIj91MvTr98,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine of My Life - Festival Show
You Are The Sunshine of My Life,VnPAQjjaLro,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine of My Life - V Firelands 9-12-14
You Are The Sunshine of My Life,U_2Qcjinc3E,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine of My Life - V Ontario 10-3-14
You Are The Sunshine of My Life,idVWDhsHupI,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine of My Life - V Start 9-26-14
You Are The Sunshine of My Life,DInfv5mQ5kQ,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine of My Life
You Can Call Me Al,sO6bSgxfLyE,1994-1995 Vermilion Sailor Marching Band - You Can Call Me Al
You Can Call Me Al,zsBNqWPET3w,1999-2000 Vermilion Sailor Marching Band  - Senior Show - You Can Call Me Al
You Gotta Have Faith,UmQ-AbgRFXk,2017-2018 Vermilion Sailor Marching Band - You Gotta Have Faith - 09-07-17 - Orrville Festival
You Gotta Have Faith,x6f6O_c7Aow,2017-2018 Vermilion Sailor Marching Band - You Gotta Have Faith - Vermilion Band Festival
You Gotta Have Faith,RTBcjxQtD4A,2017-2018 Vermilion Sailor Marching Band - You Gotta Have Faith - 09-16-17 - Elyria Festival
You Gotta Have Faith,hu2BxtC2MDU,2017-2018 Vermilion Sailor Marching Band - You Gotta Have Faith - 09-01-17 - Brookside
You Gotta Have Faith,eKCuweSD-v8,2017-2018 Vermilion Sailor Marching Band - You Gotta Have Faith - 09-16-17 - Elyria Festival - SV
You Light Up My Life,7SBfXBJG8t8,1992 Vermilion Sailor Alumni Band Show - You Light Up My Life
You Make Me Smile,jOASw1E2cls,2014-2015 Vermilion Sailor Marching Band - You Make Me Smile - Festival Show
You Make Me Smile,rOsvheThu68,2014-2015 Vermilion Sailor Marching Band - You Make Me Smile - Hudson Band Festival 10-4-14
You Make Me Smile,xMBn5G0xnKc,2014-2015 Vermilion Sailor Marching Band - You Make Me Smile - Sailor Marching Band Festival
You Make Me Smile,K_VAwXDJkoY,2014-2015 Vermilion Sailor Marching Band - You Make Me Smile - V Clearview 8-29-14
You Make Me Smile,feh0_wUTwSk,2014-2015 Vermilion Sailor Marching Band - You Make Me Smile
You Shook Me All Night Long,mh2LW95wg-8,2005-2006 Vermilion Sailor Marching Band - Senior Show - You Shook Me All Night Long
A Young Man's Mind,EEKNsbxjJB0,2004-2005 Vermilion Sailor Marching Band - A Young Man's Mind - 8th Grade Night
Zoot Suit Riot,lV7Sq4KxMOw,2000-2001 Vermilion Sailor Marching Band - Zoot Suit Riot - Vermilion Sailor Band Festival
Zoot Suit Riot,fHKOmgllLqI,2000-2001 Vermilion Sailor Marching Band - Zoot Suit Riot
Bugler's Holiday,DiyLqinfBys,1989 Vermilion Sailor Alumni Band - Bugler's Holiday
Bugler's Holiday,fxHjBoT6NA0,1993 Vermilion Sailor Alumni Band - Bugler's Holiday
Bugler's Holiday,18BLqiHfR5I,2000 Vermilion Sailor Alumni  Band - Bugler's Holiday
Stars and Stripes Forever,KCTLqW5dmTw,2002-2003 Vermilion Sailor Marching Band - Stars And Stripes Forever - Vermilion Sailor Marching Ban
Stars and Stripes Forever,1txlyFhzLwQ,2002-2003 Vermilion Sailor Marching Band - Stars And Stripes Forever - Anthony Wayne - 9-28-02
Stars and Stripes Forever,CktgK1LR7a8,2009 Vermilion Sailor Alumni Band - Stars and Stripes Forever
Birdland,6nmnN-w7vhE,1985-1986 Vermilion Sailor Marching Band - Birdland
Birdland,gQC2OqUxpNA,1996-1997 Vermilion High School Marching Band - Birdland
Birdland,gxAO2ClbU5Y,2012 Vermilion Sailor Alumni Band - Birdland
Birdland,4-msGb46p2I,2018 Vermilion Sailor Alumni Band  - Birdland Practice
Birdland,q0UxAh_DDOs,2018 Vermilion Sailor Alumni Band  - Birdland
09,TBy0YzUM5aQ,2017-2018 Vermilion Sailor Marching Band - 09-29-17 - Oak Harbor
09,-sJRUBu6lMo,2017-2018 Vermilion Sailor Marching Band - 09-23-17 - Vermilion Sailor Marching Band Festival
09,OCFYjrrQ5Bc,2017-2018 Vermilion Sailor Marching Band - 09-16-17 - Elyria Festival
09,VCpp39OAOGE,2017-2018 Vermilion Sailor Marching Band - 09-16-17 - Elyria Festival   Second Video
09,7y7xyYi_8Ag,2017-2018 Vermilion Sailor Marching Band   09-22-17 - V Columbia
09,0rb_caQGOh0,2017-2018 Vermilion Sailor Marching Band - 09-08-17 - Firelands
09,1fc3_u0AEE0,2017-2018 Vermilion Sailor Marching Band - 09-01-17 - Brookside
09,0A_S62QNxII,2017-2018 Vermilion Sailor Marching Band - 09-07-17 - Orrville Festival
10,VomQ1A4BUZ0,1985-1986 Amherst High School Showcase of Bands   10-5-85
10,SrBJyjYSN8Y,2017-2018 Vermilion Sailor Marching Band - 10-6-17 - V Port Clinton
1980s Vermilion Sailor Alumni Band Rehearsal Tapes,3irGM9StElA,1980s Vermilion Sailor Alumni Band Rehearsal Tapes
1987 Vermilion Sailor Marching Band Festival,PD4vViHRwNw,1987-1988 Vermilion Sailor Marching Band - 1987 Vermilion Sailor Marching Band Festival
1992 Vermilion Sailor Alumni Band,FbqVK51XzRI,1992-1993 Vermilion Sailor Marching Band - 1992 Vermilion Sailor Alumni Band - SSB - VHS Festival
2006,CItjisftYIA,2006- 2007 Vermilion Sailor Marching Band - Vermilion Marching Band Festival - Full Show
2016,4OpZamanyD8,2016- 2017 Vermilion Sailor Marching Band - Memorial Day Parade 2017
2017,7gpPEZxW7wY,2017- 2018 Vermilion High School Marching Band - Fight Song closing - Fox News
2017 Highlight Video,w6Q0R4Oh4rg,Vermilion Sailor Alumni Band 2017 Highlight Video
2018 Vermilion Marching Band,S4HsNUniHpA,2017 2018 Vermilion Marching Band - Fight Song Opening - Fox News
8,LjQaEJPtbi0,2018-2019 Vermilion Sailor Marching Band - 8-31-18 - Unknown
8,BtmN6aDC_KQ,2018-2019 Vermilion Sailor Marching  Band  - 8-31-18 - I'm a Believer
8,FT0tpSYD_Lw,2018-2019 Vermilion Sailor Marching Band - 8-31-18 Full Show
8th grade,lKMI2kF1m7o,2020-2021 Vermilion Sailor Marching Band - 8th grade - Memorial Day Parade 2017
8th Grade Night Show,LZq1VhIly8k,2014-2015 Vermilion Sailor Marching Band - 8th Grade Night Show
9,5sqEap95K5A,2018-2019 Vermilion Sailor Marching  Band - 9-7-2018 Full Show
A Documentary,ZnXLPOmQW-k,2015-2016 Vermilion Sailor Marching Band - A Documentary
Accepting Award,AbpcjifIo5o,1985-1986 Vermilion Sailor Marching Band - Accepting Award - Amherst High School Showcase of Bands
Accepting Award,BNbbJ9DiUXY,1991-1992 Vermilion Sailor Marching Band - Accepting Award - Vermilion Sailor Band Festival
Accepting Award,_xh1X5hHTwA,2002-2003 Vermilion Sailor Marching Band - Accepting Award - Midpark Festival
Accepting Awards,nd_UBb-68OE,2002-2003 Vermilion Sailor Marching Band - Accepting Awards - Anthony Wayne
Accepting Plaque,o1L0xEpGzv0,1985-1986 Vermilion Sailor Marching Band - Accepting Plaque
Alumni Band Show,1IEAAbwKmZ8,1986 Vermilion Sailor Alumni Band - Alumni Band Show - Vermilion Marching Band Festival - 9-20-1986
Anchor Closer,QR1dpcBWyn8,1985-1986 Vermilion Sailor Marching Band - Anchor Closer
At Fox8,LEXAg58Hpfk,1999-2000 Vermilion Sailor Marching Band  - At Fox8
At Fox8,rmWM4shztcQ,1999-2000 Vermilion Sailor Marching Band - At Fox8 - Long Train Running Partial
At the Rock Hall,4bE-PNAzEhY,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall
At the Rock Hall 2,V-6lRUqnfrg,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 2
At the Rock Hall 3,CbzdTs4H1LM,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 3
At the Rock Hall 4,6nH6Pf9uScU,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 4
At the Rock Hall 5,a8_xNEhqtQM,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 5
At the Rock Hall 6,-nf7PzO4F-o,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 6
At the Rock Hall 7,Idg0ndVGrvE,2018-2019 Vermilion Sailor Marching  Band  -  At the Rock Hall 7
Attendants,PmWDBSvG294,2004-2005 Vermilion Sailor Marching Band - Attendants - Homecoming Ceremony
Award to William Burt,1cExLkI9W94,1987 Vermilion Sailor Alumni Band - Award to William Burt
Awards,jRgXNIJAVu8,1993-1994 Vermilion Sailor Marching Band - Awards - Vermilion Sailor Marching Band Festival
Bad Cats,pHxGo0c3sZk,2000 Vermilion Sailor Alumni  Band - Bad Cats
Band Banquet,fFvh8bG8pos,1995-1996 Vermilion Sailor Marching Band - Band Banquet
Band Banquet,Cjr4r89E56o,1998-1999 Vermilion Sailor Marching Band - Band Banquet
Band Banquet,ybQh2DUbiBo,1999-2000 Vermilion Sailor Marching Band - Band Banquet
Band Banquet,Za-B40x233c,2002-2003 Vermilion Sailor Marching Band - Band Banquet
Band Banquet,zEO_iNVv8N0,2003-2004 Vermilion Sailor Marching Band - Band Banquet
Band Banquet,I5kPYxha9BY,2004-2005 Vermilion Sailor Marching Band - Band Banquet
Band Banquet,WDT0emLMyVQ,2005-2006 Vermilion Sailor Marching Band - Band Banquet
Band Banquet,eiWikF5-mjA,2006-2007 Vermilion Sailor Marching Band - Band Banquet
Band Class of 2000,Lg-OY86e7gM,1996-1997 Sailorway Middle School Band Class of 2000-2001 - Woolybear Parade
Band in Review,3kvUh1MhEc8,2021-2022 Vermilion Sailor Marching Band - Band in Review
Band In Review,OnKs5XeSse8,1995-1996 Vermilion Sailor Marching Band - Band In Review
Band In Review Concert,vI2DO5JMjcQ,1999-2000 Vermilion Sailor Marching Band - Band In Review Concert
Band In Review Concert,hfRB3ikfxEs,1999-2000 Vermilion Sailor Marching Band - Band In Review Concert - Unknown
Band In Review Concert,ljdFTCOFKz0,1999-2000 Vermilion Sailor Marching Band  - Band In Review Concert - Unknown 2
Band In Review Concert,H-LoyQTXCtA,1999-2000 Vermilion Sailor Marching Band - Band In Review Concert - Long Train Running
Band In Review Concert,5HLqNKw-RR0,1999-2000 Vermilion Sailor Marching Band - Band In Review Concert - Fight Song
Band In Review Concert Highlights,CqJH5IanZr0,2003-2004 Vermilion Sailor Marching Band - Band In Review Concert Highlights
Band In Review Concert Highlights,1KGRfGjNeKg,2004-2005 Vermilion Sailor Marching Band - Band In Review Concert Highlights
Band In Review Concert Highlights,rH_9qgvafHw,2005-2006 Vermilion Sailor Marching Band - Band In Review Concert Highlights
Band In Review Concert Highlights,hRrlmfCNvms,2006-2007 Vermilion Sailor Marching Band - Band In Review Concert Highlights
Band in the Wooly Bear Parade,4j5sfFVW2SQ,2016-2017 Sailorway Middle School Band in the Wooly Bear Parade
Band Kickoff,UPMakYj3Oos,2018-2019 Vermilion Sailor Marching  Band  - Band Kickoff - Lock in Highlights
Band Review Highlights,OP1QlKvzctM,2013-2014 Vermilion Sailor Marching Band -  Band Review Highlights
Behind the Scenes,XR66aW3q-_M,1999-2000 Vermilion Sailor Marching Band - Behind the Scenes
Browns Victory Parade,5kjFwNxge14,2018-2019 Vermilion Sailor Marching  Band  - Browns Victory Parade
Bye,sKFC6ffJb2k,1992-1993 Vermilion Sailor Marching Band - Bye
Candid Footage,up7fhntgLKQ,2004-2005 Vermilion Sailor Marching Band - Candid Footage  - No Sound
Car,UcS7I84zJBA,2004-2005 Vermilion Sailor Marching Band - Car
Ceremony,QyIxjpc0oJQ,2004-2005 Vermilion Sailor Marching Band - Ceremony - Memorial Day
Cheering,5Q3_Y7sm5a0,1986-1987 Vermilion Sailor Marching Band - Cheering
Cheering,Ywaz72pzFu8,2003-2004 Vermilion Sailor Marching Band - Cheering
Cheering and Fight Song,pfe3ztHUOlU,1997-1998 Vermilion Sailor Marching Band - Cheering and Fight Song - In Stands
Christmas Boat,z-6YNt92_UE,VCMA - Christmas Boat - 2007
Christmas Concert,_iAQLPhB3tg,1989-1990 Vermilion Sailor Symphonic Band - Christmas Concert
Christmas Concert,hG_aXeAYvxk,1989-1990 Vermilion Sailor Jazz Band - Christmas Concert
Christmas Concert,wUEEtGa-yng,1989-1990 Vermilion Sailor Jazz Band - Christmas Concert - Vermilion High School
Christmas Concert,pEIOY3Nkqig,1989-1990 Vermilion Sailor Jazz Band - Christmas Concert - Midway Mall
Christmas Medley,yZR4l9A6L8k,1989-1990 Vermilion Sailor Symphonic Band - Christmas Medley
Christmas Medley,r0iAgWjxz-I,1989-1990 Vermilion Sailor Jazz Band - Christmas Medley - Midway Mall
Christmas Medley,OAhD7Ls1QoM,1989-1990 Vermilion Sailor Jazz Band - Christmas Medley
Christmas Sing,6I2Tf_J_q5c,1989-1990 Vermilion Sailor Symphonic Band - Christmas Sing-A-Long
Christmas Time,PHPPK5ZcNq4,1989-1990 Vermilion Sailor Jazz Band - Christmas Time
Christmas Time,gcwR5M4NSoA,1989-1990 Vermilion Sailor Jazz Band - Christmas Time - Midway Mall
Cleveland Christmas Parade,NvQkyKWNTLo,1989-1990 Vermilion Sailor Marching Band - Cleveland Christmas Parade
Cleveland Christmas Parade,E6f_x6H9o6M,1990-1991 Vermilion Sailor Marching Band - Cleveland Christmas Parade
